Affy Probe Id,Gene,Ensembl gene ID,gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value,
220318_at,SPATA20,ENSG00000006282,19682,1664.8007,-2.68124,0,0,
209710_at,GATA2,ENSG00000179348,9198,1669.6788,-2.67196,0,0,
203556_at,ZHX2,ENSG00000178764,3083,1671.6093,-2.5585,0,0,
202772_at,HMGCL,ENSG00000117305,2300,1674.2949,-2.44901,0,0,
204131_s_at,FOXO3,ENSG00000118689,3658,1675.3913,-2.45734,0,0,
217437_s_at,TACC1,ENSG00000147526,16802,1682.5236,-2.61371,0,0,
208373_s_at,P2RY6,ENSG00000171631,7874,1682.8871,-2.89487,0,0,
209062_x_at,NCOA3,ENSG00000124151,8556,1683.236,-2.3227,0,0,
204990_s_at,ITGB4,ENSG00000132470,4517,1683.3794,-2.52958,0,0,
202193_at,LIMK2,ENSG00000182541,1721,1685.907,-2.73265,0,0,
213050_at,COBL,ENSG00000106078,12433,1687.1923,-2.55354,0,0,
217765_at,NRBP1,ENSG00000115216,17130,1687.6659,-2.42519,0,0,
201280_s_at,DAB2,ENSG00000153071,808,1689.2196,-2.74138,0,0,
205776_at,FMO5,ENSG00000131781,5303,1689.4412,-3.16499,0,0,
211259_s_at,BMP7,ENSG00000101144,10692,1689.6854,-2.45326,0,0,
213139_at,SNAI2,ENSG00000019549,12522,1691.8172,-2.41965,0,0,
210222_s_at,RTN1,ENSG00000139970,9703,1691.9836,-2.55655,0,0,
212346_s_at,MXD4,ENSG00000123933,11731,1694.816,-2.52748,0,0,
206059_at,ZNF91,ENSG00000167232,5585,1695.8252,-2.55673,0,0,
200859_x_at,FLNA,ENSG00000196924,387,1698.3102,-2.33415,0,0,
204384_at,ENSG00000221297,,3911,1700.2551,-2.58524,0,0,
208690_s_at,PDLIM1,ENSG00000107438,8185,1701.675,-2.25152,0,0,
214696_at,C17orf91,ENSG00000186594,14072,1701.8104,-2.54506,0,0,
202421_at,IGSF3,ENSG00000143061,1949,1703.0455,-2.69036,0,0,
202125_s_at,TRAK2,ENSG00000115993,1653,1704.4221,-2.72792,0,0,
221804_s_at,FAM45B,ENSG00000221930,21164,1705.2405,-2.63171,0,0,
205483_s_at,ISG15,ENSG00000187608,5010,1707.2513,-2.33674,0,0,
214858_at,ENSG00000218416,,14233,1707.5599,-2.48148,0,0,
213142_x_at,PION,ENSG00000186088,12525,1709.6095,-3.08506,0,0,
202598_at,S100A13,ENSG00000189171,2126,1711.312,-2.57059,0,0,
217943_s_at,MAP7D1,ENSG00000116871,17308,1713.1059,-2.39363,0,0,
202871_at,TRAF4,ENSG00000076604,2399,1715.734,-2.65351,0,0,
212399_s_at,VGLL4,ENSG00000144560,11784,1716.6091,-2.46058,0,0,
218401_s_at,ZNF281,ENSG00000162702,17766,1720.696,-2.5062,0,0,
210239_at,IRX5,ENSG00000176842,9719,1722.2323,-2.56418,0,0,
206860_s_at,MIOS,ENSG00000164654,6386,1723.8772,-2.49857,0,0,
215696_s_at,SEC16A,ENSG00000148396,15069,1726.6586,-2.77733,0,0,
206302_s_at,NUDT4,ENSG00000173598,5828,1727.3919,-2.75853,0,0,
216129_at,nil,nil,nil,15501,1728.1082,-2.45768,0,0
212632_at,STX7,ENSG00000079950,12017,1728.6153,-2.55213,0,0,
209730_at,SEMA3F,ENSG00000001617,9218,1734.2264,-2.50082,0,0,
212982_at,ZDHHC17,ENSG00000186908,12365,1738.3693,-2.62861,0,0,
211689_s_at,TMPRSS2,ENSG00000184012,11090,1740.6734,-2.73834,0,0,
210075_at,02-Mar,ENSG00000099785,9559,1741.1842,-2.45241,0,0,
47069_at,PRR5,ENSG00000186654,22029,1741.8186,-2.35414,0,0,
214733_s_at,YIPF1,ENSG00000058799,14109,1743.9922,-2.6072,0,0,
209630_s_at,nil,nil,nil,9120,1746.3024,-2.78775,0,0
218454_at,PLBD1,ENSG00000121316,17819,1746.6158,-2.44291,0,0,
212744_at,BBS4,ENSG00000140463,12129,1746.6418,-2.60503,0,0,
201525_at,APOD,ENSG00000189058,1053,1749.0029,-2.37117,0,0,
211984_at,CALM1,ENSG00000198668,11371,1752.3022,-2.49805,0,0,
218676_s_at,PCTP,ENSG00000141179,18040,1752.6779,-2.72754,0,0,
202732_at,PKIG,ENSG00000168734,2260,1753.4111,-2.62224,0,0,
221732_at,CANT1,ENSG00000171302,21092,1755.7713,-2.53274,0,0,
209920_at,BMPR2,ENSG00000204217,9406,1756.6847,-2.43564,0,0,
212117_at,RHOQ,ENSG00000119729,11503,1758.4843,-2.48906,0,0,
212305_s_at,MIA3,ENSG00000154305,11690,1761.036,-2.84356,0,0,
210664_s_at,TFPI,ENSG00000003436,10129,1762.2388,-2.5971,0,0,
200660_at,S100A11,ENSG00000163191,188,1765.0182,-2.49009,0,0,
200745_s_at,GNB1,ENSG00000078369,273,1766.2755,-2.45615,0,0,
208732_at,RAB2A,ENSG00000104388,8227,1767.1387,-2.7783,0,0,
213587_s_at,ATP6V0E2,ENSG00000171130,12967,1774.2787,-2.69372,0,0,
201760_s_at,WSB2,ENSG00000176871,1288,1774.7363,-2.78775,0,0,
203917_at,CXADR,ENSG00000154639,3444,1776.2389,-2.38105,0,0,
200907_s_at,PALLD,ENSG00000129116,435,1778.1378,-2.50463,0,0,
218935_at,EHD3,ENSG00000013016,18299,1782.9912,-2.79956,0,0,
200800_s_at,HSPA1B,ENSG00000204388,328,1787.8598,-2.58256,0,0,
201427_s_at,SEPP1,ENSG00000250722,955,1788.0323,-2.73625,0,0,
214544_s_at,SNAP23,ENSG00000092531,13923,1789.2889,-2.87408,0,0,
210986_s_at,TPM1,ENSG00000140416,10433,1789.357,-2.53942,0,0,
218435_at,DNAJC15,ENSG00000120675,17800,1790.3196,-2.31322,0,0,
211342_x_at,MED12,ENSG00000184634,10760,1791.0674,-2.39562,0,0,
201816_s_at,GBAS,ENSG00000146729,1344,1791.6166,-2.7317,0,0,
203825_at,BRD3,ENSG00000169925,3352,1793.0577,-2.45905,0,0,
215501_s_at,DUSP10,ENSG00000143507,14874,1797.106,-2.37216,0,0,
221769_at,SPSB3,ENSG00000162032,21129,1798.1558,-2.52223,0,0,
208862_s_at,CTNND1,ENSG00000198561,8357,1799.5152,-2.51804,0,0,
200871_s_at,PSAP,ENSG00000197746,399,1803.0243,-2.38601,0,0,
212908_at,DNAJC16,ENSG00000116138,12292,1804.3372,-2.37479,0,0,
221934_s_at,DALRD3,ENSG00000178149,21294,1814.2606,-2.47495,0,0,
209991_x_at,GABBR2,ENSG00000136928,9477,1815.8739,-2.50585,0,0,
212930_at,ATP2B1,ENSG00000070961,12314,1816.486,-2.64414,0,0,
208998_at,UCP2,ENSG00000175567,8492,1818.3182,-2.36444,0,0,
216159_s_at,nil,nil,nil,15531,1818.5071,-2.6007,0,0
202481_at,DHRS3,ENSG00000162496,2009,1820.0127,-2.5539,0,0,
201758_at,TSG101,ENSG00000074319,1286,1821.9972,-2.53186,0,0,
208030_s_at,ADD1,ENSG00000087274,7539,1824.1359,-2.61299,0,0,
207966_s_at,GLG1,ENSG00000090863,7479,1825.7625,-2.38618,1.00E-04,0,
202284_s_at,CDKN1A,ENSG00000124762,1812,1828.3793,-2.39081,1.00E-04,0,
214752_x_at,FLNA,ENSG00000196924,14128,1829.6587,-2.33044,1.00E-04,0,
213526_s_at,LIN37,ENSG00000188223,12907,1832.2743,-2.61444,1.00E-04,0,
214266_s_at,PDLIM7,ENSG00000196923,13645,1835.994,-2.47101,1.00E-04,0,
221958_s_at,WLS,ENSG00000116729,21318,1838.1122,-2.36953,1.00E-04,0,
217890_s_at,PARVA,ENSG00000197702,17255,1839.3949,-2.31819,1.00E-04,0,
203504_s_at,ABCA1,ENSG00000165029,3031,1839.7796,-2.68124,1.00E-04,0,
221215_s_at,RIPK4,ENSG00000183421,20578,1841.9744,-2.67122,1.00E-04,0,
208684_at,COPA,ENSG00000122218,8179,1842.2512,-2.69372,1.00E-04,0,
218145_at,TRIB3,ENSG00000101255,17510,1843.1605,-2.14384,1.00E-04,0,
201465_s_at,JUN,ENSG00000177606,993,1846.3226,-2.56472,1.00E-04,0,
203943_at,KIF3B,ENSG00000101350,3470,1852.7717,-2.4485,1.00E-04,0,
211979_at,GPR107,ENSG00000148358,11366,1854.9066,-2.52031,1.00E-04,0,
221718_s_at,AKAP13,ENSG00000170776,21078,1856.3212,-2.52293,1.00E-04,0,
213146_at,KDM6B,ENSG00000132510,12529,1856.374,-2.32527,1.00E-04,0,
202324_s_at,ACBD3,ENSG00000182827,1852,1856.4194,-2.68198,1.00E-04,0,
212285_s_at,AGRN,ENSG00000188157,11671,1858.0401,-2.36904,1.00E-04,0,
209440_at,PRPS1,ENSG00000147224,8933,1858.1707,-2.34161,1.00E-04,0,
215253_s_at,RCAN1,ENSG00000159200,14627,1861.0907,-2.58041,1.00E-04,0,
201975_at,CLIP1,ENSG00000130779,1503,1864.2745,-2.63609,1.00E-04,0,
201467_s_at,NQO1,ENSG00000181019,995,1864.4332,-2.60232,1.00E-04,0,
221985_at,KLHL24,ENSG00000114796,21345,1864.7499,-2.45888,1.00E-04,0,
213572_s_at,SERPINB1,ENSG00000021355,12953,1866.9265,-2.54294,1.00E-04,0,
200620_at,TMEM59,ENSG00000116209,148,1866.9969,-2.66161,1.00E-04,0,
221479_s_at,BNIP3L,ENSG00000104765,20842,1867.6713,-2.59926,1.00E-04,0,
200879_s_at,EPAS1,ENSG00000116016,407,1869.2765,-3.12423,1.00E-04,0,
208937_s_at,ID1,ENSG00000125968,8432,1870.9712,-2.40294,1.00E-04,0,
201561_s_at,CLSTN1,ENSG00000171603,1089,1873.8531,-2.63043,1.00E-04,0,
202101_s_at,RALB,ENSG00000144118,1629,1875.5234,-2.55921,1.00E-04,0,
204524_at,PDPK1,ENSG00000140992,4051,1880.3927,-2.57273,1.00E-04,0,
208523_x_at,HIST1H2BI,ENSG00000168242,8021,1883.3004,-2.36789,1.00E-04,0,
218541_s_at,C8orf4,ENSG00000176907,17906,1883.8911,-2.46519,1.00E-04,0,
221486_at,ENSA,ENSG00000143420,20849,1886.7622,-2.55107,1.00E-04,0,
210387_at,nil,nil,nil,9865,1887.1315,-2.8085,1.00E-04,0
213734_at,RFC5,ENSG00000111445,13114,1887.2356,-2.79142,1.00E-04,0,
219513_s_at,SH2D3A,ENSG00000125731,18877,1889.4766,-2.37578,1.00E-04,0,
213392_at,IQCK,ENSG00000174628,12773,1890.028,-2.41613,1.00E-04,0,
205225_at,ESR1,ENSG00000091831,4752,1890.7316,-2.72301,1.00E-04,0,
202071_at,SDC4,ENSG00000124145,1599,1891.2447,-2.56614,1.00E-04,0,
202305_s_at,FEZ2,ENSG00000171055,1833,1891.6277,-2.41111,1.00E-04,0,
57588_at,SLC24A3,ENSG00000185052,22122,1896.7073,-2.55407,1.00E-04,0,
203460_s_at,PSEN1,ENSG00000080815,2987,1897.2867,-2.53011,1.00E-04,0,
208626_s_at,VAT1,ENSG00000108828,8123,1898.8143,-2.32898,1.00E-04,0,
200945_s_at,SEC31A,ENSG00000138674,473,1904.7138,-2.62788,1.00E-04,0,
215363_x_at,FOLH1,ENSG00000086205,14737,1907.8705,-2.59045,1.00E-04,0,
201373_at,PLEC,ENSG00000178209,901,1910.6403,-2.41446,1.00E-04,0,
32209_at,FAM89B,ENSG00000176973,21768,1910.6958,-2.4375,1.00E-04,0,
209110_s_at,RGL2,ENSG00000237441,8604,1912.9186,-2.4977,1.00E-04,0,
201473_at,JUNB,ENSG00000171223,1001,1913.0943,-2.49909,1.00E-04,0,
201847_at,LIPA,ENSG00000107798,1375,1913.164,-2.57398,1.00E-04,0,
211988_at,SMARCE1,ENSG00000073584,11375,1916.5154,-2.69391,1.00E-04,0,
203939_at,NT5E,ENSG00000135318,3466,1916.9134,-2.22808,1.00E-04,0,
212812_at,nil,nil,nil,12197,1918.426,-2.59998,1.00E-04,0
212503_s_at,DIP2C,ENSG00000151240,11888,1918.4436,-2.67623,1.00E-04,0,
203633_at,CPT1A,ENSG00000110090,3160,1918.6915,-2.54471,1.00E-04,0,
202027_at,TMEM184B,ENSG00000198792,1555,1921.4844,-2.36789,1.00E-04,0,
202113_s_at,SNX2,ENSG00000205302,1641,1924.0531,-2.70626,1.00E-04,0,
201880_at,ARIH1,ENSG00000166233,1408,1924.5902,-2.58095,1.00E-04,0,
201289_at,CYR61,ENSG00000142871,817,1929.6475,-2.58991,1.00E-04,0,
209217_s_at,ENSG00000250232,,8711,1930.046,-2.41714,1.00E-04,0,
212163_at,KIDINS220,ENSG00000134313,11549,1931.7868,-2.52223,1.00E-04,0,
AFFX-r2-Hs28SrRNA-5_at,nil,nil,nil,22274,1931.98,-1,1.00E-04,0
210095_s_at,IGFBP3,ENSG00000146674,9579,1932.871,-2.46947,1.00E-04,0,
218501_at,ARHGEF3,ENSG00000163947,17866,1933.9897,-2.49805,1.00E-04,0,
218639_s_at,ZXDC,ENSG00000070476,18003,1936.757,-2.40761,1.00E-04,0,
207131_x_at,ENSG00000216522,,6657,1937.9982,-2.46331,1.00E-04,0,
217733_s_at,TMSB10,ENSG00000034510,17098,1939.8844,-2.42284,1.00E-04,0,
208407_s_at,CTNND1,ENSG00000198561,7908,1942.63,-2.6605,1.00E-04,0,
203206_at,FAM53B,ENSG00000189319,2734,1942.848,-2.46844,1.00E-04,0,
209578_s_at,POFUT2,ENSG00000186866,9068,1943.4035,-2.50116,1.00E-04,0,
201346_at,ADIPOR2,ENSG00000006831,874,1944.6984,-2.42974,1.00E-04,0,
209784_s_at,JAG2,ENSG00000184916,9272,1945.3474,-2.52258,1.00E-04,0,
206461_x_at,MT1H,ENSG00000205358,5987,1951.7341,-2.30122,1.00E-04,0,
217852_s_at,ARL8B,ENSG00000134108,17217,1953.252,-2.53257,1.00E-04,0,
201829_at,NET1,ENSG00000173848,1357,1953.8641,-2.59926,1.00E-04,0,
219587_at,TTC12,ENSG00000149292,18951,1955.0456,-2.4894,1.00E-04,0,
202781_s_at,INPP5K,ENSG00000132376,2309,1957.1352,-2.47684,1.00E-04,0,
201117_s_at,CPE,ENSG00000109472,645,1957.1656,-2.50741,1.00E-04,0,
218066_at,SLC12A7,ENSG00000113504,17431,1959.0152,-2.36182,1.00E-04,0,
201985_at,KIAA0196,ENSG00000164961,1513,1960.3515,-2.57273,1.00E-04,0,
212870_at,SOS2,ENSG00000100485,12255,1963.27,-2.64011,1.00E-04,0,
209785_s_at,PLA2G4C,ENSG00000105499,9273,1966.1843,-2.2958,1.00E-04,0,
217419_x_at,AGRN,ENSG00000188157,16784,1966.2221,-2.30697,1.00E-04,0,
207156_at,HIST1H2AG,ENSG00000196787,6682,1966.2674,-2.41011,1.00E-04,0,
218641_at,C11orf95,ENSG00000188070,18005,1966.4669,-2.49389,1.00E-04,0,
204032_at,BCAR3,ENSG00000137936,3559,1966.4967,-2.45683,1.00E-04,0,
222212_s_at,LASS2,ENSG00000143418,21572,1972.2357,-2.46605,1.00E-04,0,
220748_s_at,ZNF580,ENSG00000213015,20112,1973.5796,-2.4153,1.00E-04,0,
218035_s_at,RBM47,ENSG00000163694,17400,1976.2578,-2.6618,1.00E-04,0,
36129_at,SGSM2,ENSG00000141258,21841,1977.9508,-2.40111,1.00E-04,0,
50965_at,RAB26,ENSG00000167964,22066,1978.0307,-2.67419,1.00E-04,0,
202669_s_at,EFNB2,ENSG00000125266,2197,1978.2739,-2.40477,1.00E-04,0,
201022_s_at,DSTN,ENSG00000125868,550,1980.5539,-2.52993,1.00E-04,0,
201234_at,ILK,ENSG00000166333,762,1980.9658,-2.46605,1.00E-04,0,
218142_s_at,CRBN,ENSG00000113851,17507,1983.0738,-2.52031,1.00E-04,0,
214953_s_at,APP,ENSG00000142192,14328,1987.2463,-2.4446,1.00E-04,0,
217286_s_at,NDRG3,ENSG00000101079,16651,1989.0376,-2.43885,1.00E-04,0,
204454_at,LDOC1,ENSG00000182195,3981,1989.0858,-2.37578,1.00E-04,0,
202308_at,SREBF1,ENSG00000072310,1836,1993.652,-2.5738,1.00E-04,0,
212753_at,ENSG00000256978,,12138,1993.801,-2.34616,1.00E-04,0,
202130_at,RIOK3,ENSG00000101782,1658,1995.0178,-2.63317,1.00E-04,0,
212288_at,FNBP1,ENSG00000187239,11674,1996.7627,-2.71208,1.00E-04,0,
204351_at,S100P,ENSG00000163993,3878,1997.9529,-2.37594,1.00E-04,0,
214736_s_at,ADD1,ENSG00000087274,14112,1998.4398,-2.44291,1.00E-04,0,
219842_at,ARL15,ENSG00000185305,19206,2001.691,-2.41228,1.00E-04,0,
202207_at,ARL4C,ENSG00000188042,1735,2008.7367,-2.81766,1.00E-04,0,
218856_at,TNFRSF21,ENSG00000146072,18220,2009.2214,-2.23148,1.00E-04,0,
221861_at,nil,nil,nil,21221,2009.3975,-2.53696,1.00E-04,0
221423_s_at,YIPF5,ENSG00000145817,20786,2009.4354,-2.58488,1.00E-04,0,
35254_at,TRAFD1,ENSG00000135148,21825,2010.3226,-2.36264,1.00E-04,0,
210720_s_at,NECAB3,ENSG00000125967,10182,2012.2971,-2.51298,1.00E-04,0,
212646_at,RFTN1,ENSG00000131378,12031,2012.8531,-3.00903,1.00E-04,0,
208540_x_at,S100A11P1,ENSG00000237632,8038,2014.8719,-2.44308,1.00E-04,0,
209201_x_at,CXCR4,ENSG00000121966,8695,2019.0343,-3.33526,1.00E-04,0,
210764_s_at,CYR61,ENSG00000142871,10225,2019.6706,-2.50533,1.00E-04,0,
205090_s_at,NAGPA,ENSG00000103174,4617,2021.2863,-2.45734,1.00E-04,0,
40837_at,TLE2,ENSG00000065717,21971,2021.909,-2.29008,1.00E-04,0,
218816_at,LRRC1,ENSG00000137269,18180,2022.8352,-2.64928,1.00E-04,0,
210002_at,GATA6,ENSG00000141448,9488,2023.3326,-2.54965,1.00E-04,0,
209153_s_at,TCF3,ENSG00000071564,8647,2027.4128,-2.44376,1.00E-04,0,
200635_s_at,PTPRF,ENSG00000142949,163,2029.0079,-2.35561,1.00E-04,0,
212922_s_at,SMYD2,ENSG00000143499,12306,2030.6153,-2.28644,1.00E-04,0,
222243_s_at,TOB2,ENSG00000183864,21602,2036.1436,-2.55354,1.00E-04,0,
210962_s_at,AKAP9,ENSG00000127914,10409,2041.0445,-2.82608,1.00E-04,0,
201708_s_at,NIPSNAP1,ENSG00000184117,1236,2041.7495,-2.26812,1.00E-04,0,
205872_x_at,PDE4DIP,ENSG00000178104,5399,2042.4622,-2.40377,2.00E-04,0,
208623_s_at,EZR,ENSG00000092820,8120,2043.9473,-2.38518,2.00E-04,0,
203778_at,MANBA,ENSG00000109323,3305,2046.2166,-2.61244,2.00E-04,0,
207950_s_at,ANK3,ENSG00000151150,7463,2048.6809,-2.35381,2.00E-04,0,
200941_at,HSBP1,ENSG00000230989,469,2052.2036,-2.56952,2.00E-04,0,
205398_s_at,SMAD3,ENSG00000166949,4925,2054.6168,-2.5908,2.00E-04,0,
203791_at,DMXL1,ENSG00000172869,3318,2055.7262,-2.60449,2.00E-04,0,
209561_at,THBS3,ENSG00000169231,9053,2056.264,-2.44562,2.00E-04,0,
203558_at,CUL7,ENSG00000044090,3085,2057.0676,-2.41831,2.00E-04,0,
208933_s_at,LGALS8,ENSG00000116977,8428,2060.2697,-2.95591,2.00E-04,0,
209641_s_at,ABCC3,ENSG00000108846,9130,2060.273,-2.62733,2.00E-04,0,
206116_s_at,TPM1,ENSG00000140416,5642,2061.1573,-2.42519,2.00E-04,0,
216915_s_at,PTPN12,ENSG00000127947,16285,2061.9434,-2.51472,2.00E-04,0,
215074_at,MYO1B,ENSG00000128641,14448,2062.195,-2.32253,2.00E-04,0,
203763_at,DYNC2LI1,ENSG00000138036,3290,2062.5104,-2.42991,2.00E-04,0,
221959_at,FAM110B,ENSG00000169122,21319,2066.5858,-2.37314,2.00E-04,0,
200066_at,IK,ENSG00000113141,87,2066.6751,-2.50394,2.00E-04,0,
206015_s_at,FOXJ3,ENSG00000198815,5542,2067.4476,-2.67048,2.00E-04,0,
208807_s_at,CHD3,ENSG00000170004,8302,2070.7035,-2.29995,2.00E-04,0,
212535_at,MEF2A,ENSG00000068305,11920,2070.7162,-2.5562,2.00E-04,0,
202381_at,ADAM9,ENSG00000168615,1909,2071.4542,-2.70795,2.00E-04,0,
57540_at,RBKS,ENSG00000171174,22121,2072.2199,-2.7982,2.00E-04,0,
201060_x_at,STOM,ENSG00000148175,588,2074.9359,-2.34892,2.00E-04,0,
AFFX-r2-Hs18SrRNA-3_s_at,nil,nil,nil,22270,2076.1519,-1,2.00E-04,0
210582_s_at,LIMK2,ENSG00000182541,10049,2077.497,-2.46895,2.00E-04,0,
213927_at,nil,nil,nil,13306,2078.0856,-2.47341,2.00E-04,0
203335_at,PHYH,ENSG00000107537,2862,2079.1719,-2.6857,2.00E-04,0,
201174_s_at,TERF2IP,ENSG00000166848,702,2080.2412,-2.53432,2.00E-04,0,
201150_s_at,TIMP3,ENSG00000100234,678,2082.0904,-2.44528,2.00E-04,0,
218760_at,COQ6,ENSG00000119723,18124,2083.6178,-2.48113,2.00E-04,0,
221689_s_at,PIGP,ENSG00000185808,21050,2090.6186,-2.51839,2.00E-04,0,
201765_s_at,HEXA,ENSG00000213614,1293,2090.6602,-2.41747,2.00E-04,0,
200764_s_at,CTNNA1,ENSG00000044115,292,2091.3525,-2.53942,2.00E-04,0,
212981_s_at,FAM115A,ENSG00000198420,12364,2093.5317,-2.58829,2.00E-04,0,
213361_at,TDRD7,ENSG00000196116,12742,2095.4994,-2.50672,2.00E-04,0,
222234_s_at,DBNDD1,ENSG00000003249,21593,2097.5123,-2.32173,2.00E-04,0,
209099_x_at,JAG1,ENSG00000101384,8593,2098.5905,-2.56881,2.00E-04,0,
220091_at,SLC2A6,ENSG00000160326,19455,2099.5247,-2.35839,2.00E-04,0,
201147_s_at,TIMP3,ENSG00000100234,675,2101.6567,-2.44647,2.00E-04,0,
210276_s_at,TRIOBP,ENSG00000100106,9756,2103.8347,-2.37314,2.00E-04,0,
209684_at,RIN2,ENSG00000132669,9172,2108.6114,-2.53766,2.00E-04,0,
51158_at,FAM174B,ENSG00000185442,22068,2109.1301,-2.54048,2.00E-04,0,
218409_s_at,DNAJC1,ENSG00000136770,17774,2109.1386,-2.637,2.00E-04,0,
208683_at,CAPN2,ENSG00000162909,8178,2110.5197,-2.85047,2.00E-04,0,
208992_s_at,STAT3,ENSG00000168610,8486,2114.1182,-2.28786,2.00E-04,0,
218088_s_at,RRAGC,ENSG00000116954,17453,2116.3068,-2.56276,2.00E-04,0,
212878_s_at,ENSG00000256500,,12263,2117.949,-2.35463,2.00E-04,0,
200001_at,CAPNS1,ENSG00000126247,22,2118.4324,-2.46246,2.00E-04,0,
219889_at,FRAT1,ENSG00000165879,19253,2118.7722,-2.62442,2.00E-04,0,
209206_at,SEC22B,ENSG00000223380,8700,2120.981,-2.64085,2.00E-04,0,
218178_s_at,CHMP1B,ENSG00000255112,17543,2123.26,-2.29008,2.00E-04,0,
203954_x_at,CLDN3,ENSG00000165215,3481,2124.3541,-2.61824,2.00E-04,0,
217729_s_at,AES,ENSG00000104964,17094,2124.9032,-2.46383,2.00E-04,0,
217749_at,COPG,ENSG00000181789,17114,2126.124,-2.4158,2.00E-04,0,
211985_s_at,CALM1,ENSG00000198668,11372,2126.8476,-2.57701,2.00E-04,0,
200752_s_at,CAPN1,ENSG00000014216,280,2126.9906,-2.45122,2.00E-04,0,
201360_at,CST3,ENSG00000101439,888,2130.3275,-2.41898,2.00E-04,0,
212077_at,CALD1,ENSG00000122786,11463,2132.0719,-2.8481,2.00E-04,0,
218424_s_at,STEAP3,ENSG00000115107,17789,2137.7006,-2.50429,2.00E-04,0,
209049_s_at,ZMYND8,ENSG00000101040,8543,2138.7841,-2.57952,2.00E-04,0,
218927_s_at,CHST12,ENSG00000136213,18291,2140.4795,-2.4375,2.00E-04,0,
203226_s_at,TSPAN31,ENSG00000135452,2754,2140.6005,-2.36723,2.00E-04,0,
209195_s_at,ADCY6,ENSG00000174233,8689,2140.7345,-2.42519,2.00E-04,0,
210529_s_at,FAM115A,ENSG00000198420,9997,2143.6981,-2.34876,2.00E-04,0,
210220_at,FZD2,ENSG00000180340,9701,2149.0664,-2.38833,2.00E-04,0,
202105_at,IGBP1,ENSG00000089289,1633,2149.7098,-2.4536,2.00E-04,0,
203799_at,CD302,ENSG00000241399,3326,2152.6097,-2.66032,3.00E-04,0,
204941_s_at,ALDH3B2,ENSG00000132746,4468,2153.436,-2.33076,3.00E-04,0,
212034_s_at,EXOC7,ENSG00000182473,11420,2153.8746,-2.51786,3.00E-04,0,
212481_s_at,TPM4,ENSG00000167460,11866,2155.6719,-2.42217,3.00E-04,0,
202820_at,AHR,ENSG00000106546,2348,2157.9545,-2.32576,3.00E-04,0,
208783_s_at,CD46,ENSG00000117335,8278,2158.4606,-2.71942,3.00E-04,0,
210609_s_at,TP53I3,ENSG00000115129,10074,2159.2583,-2.37924,3.00E-04,0,
220319_s_at,MYLIP,ENSG00000007944,19683,2159.7591,-2.52818,3.00E-04,0,
212802_s_at,GAPVD1,ENSG00000165219,12187,2161.5836,-2.56152,3.00E-04,0,
202478_at,TRIB2,ENSG00000071575,2006,2161.9571,-2.64194,3.00E-04,0,
218241_at,GOLGA5,ENSG00000066455,17606,2164.0579,-2.48751,3.00E-04,0,
200872_at,S100A10,ENSG00000197747,400,2170.308,-2.4844,3.00E-04,0,
204526_s_at,TBC1D8,ENSG00000204634,4053,2171.5447,-2.50255,3.00E-04,0,
202377_at,LEPROT,ENSG00000213625,1905,2175.0169,-2.50151,3.00E-04,0,
220731_s_at,NECAP2,ENSG00000157191,20095,2176.0249,-2.46553,3.00E-04,0,
205441_at,OCEL1,ENSG00000099330,4968,2176.3867,-2.35137,3.00E-04,0,
218693_at,TSPAN15,ENSG00000099282,18057,2177.6728,-2.48337,3.00E-04,0,
221927_s_at,ABHD11,ENSG00000106077,21287,2178.5101,-2.41429,3.00E-04,0,
218995_s_at,EDN1,ENSG00000078401,18359,2180.165,-2.60359,3.00E-04,0,
220189_s_at,MGAT4B,ENSG00000161013,19553,2180.376,-2.48182,3.00E-04,0,
202782_s_at,INPP5K,ENSG00000132376,2310,2183.0919,-2.3743,3.00E-04,0,
209600_s_at,ACOX1,ENSG00000161533,9090,2183.3243,-2.62369,3.00E-04,0,
202081_at,IER2,ENSG00000160888,1609,2185.9243,-2.3771,3.00E-04,0,
209230_s_at,NUPR1,ENSG00000176046,8724,2186.1045,-1.92066,3.00E-04,0,
209048_s_at,ZMYND8,ENSG00000101040,8542,2186.4297,-2.47187,3.00E-04,0,
201047_x_at,RAB6C,ENSG00000222014,575,2189.8653,-2.38006,3.00E-04,0,
221002_s_at,TSPAN14,ENSG00000108219,20366,2190.3709,-2.22129,3.00E-04,0,
213408_s_at,PI4KAP1,ENSG00000215513,12789,2191.1068,-2.3738,3.00E-04,0,
212690_at,DDHD2,ENSG00000085788,12075,2191.4656,-2.47701,3.00E-04,0,
212259_s_at,PBXIP1,ENSG00000163346,11645,2192.3691,-2.38353,3.00E-04,0,
211059_s_at,ENSG00000221297,,10503,2193.1901,-2.5523,3.00E-04,0,
204344_s_at,SEC23A,ENSG00000100934,3871,2193.7749,-2.53169,3.00E-04,0,
221756_at,PIK3IP1,ENSG00000100100,21116,2195.3277,-2.55283,3.00E-04,0,
221478_at,BNIP3L,ENSG00000104765,20841,2198.1531,-2.67845,3.00E-04,0,
209596_at,MXRA5,ENSG00000101825,9086,2198.1767,-2.23055,3.00E-04,0,
218346_s_at,SESN1,ENSG00000080546,17711,2198.5664,-2.45479,3.00E-04,0,
217234_s_at,EZR,ENSG00000092820,16601,2200.174,-2.09551,3.00E-04,0,
